"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
,7000.0,12000.0,,,128000.0,128000.0,,,,,,,,,,,,,,,,310000.0,364000.0,59000.0,,440000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1704000.0,741000.0,2445000.0,,,2445000.0,,,,,,,,,,,,,,,,2091000.0,,65000.0,,94000.0,2445000.0
,2000.0,14000.0,19929000.0,,,19930000.0,,,,,,,,,,,,,,,,711000.0,600000.0,110000.0,,710000.0,1000.0
,810000.0,17000.0,1018000.0,,55000.0,1073000.0,,,,,,,,,,45000.0,45000.0,,,,,5766000.0,-249000.0,-6794000.0,-250000.0,-7338000.0,17000.0
,,447000.0,447000.0,,,447000.0,,,,,,,,,,,,,,,,,,,,,
,,140000.0,,,,140000.0,,,,,,,,,,,,,,,,330000.0,240000.0,,,258000.0,140000.0
,,79000.0,,,,79000.0,,,,,,,,,,,13000.0,-13000.0,,-13000.0,,434000.0,365000.0,,,365000.0,166000.0
,34000.0,1000.0,,,35000.0,35000.0,,,,,,,,,,,,,,,,460000.0,259000.0,174000.0,,459000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13000.0,,,,13000.0,,,,,,,,,,,,,,,,20000.0,,,,7000.0,13000.0
,7000.0,14000.0,-55000.0,,76000.0,21000.0,,,,,,,,,,,,,,,,17000.0,,,,14000.0,-55000.0
,44000.0,1000.0,-197000.0,30000.0,100000.0,67000.0,284000.0,340000.0,-56000.0,,127000.0,-183000.0,,,,,11000.0,-194000.0,,-197000.0,,,,,,,
,,3285000.0,,,,3285000.0,,,,,,,,,,,,,,,,,460000.0,,,460000.0,3285000.0
,98000.0,12000.0,,,110000.0,110000.0,,,,,,,,,,,,,,,41000.0,3252000.0,3188000.0,52000.0,,3240000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1000.0,13000.0,14000.0,,,14000.0,,,,,,,,,,,,,,,,,40000.0,8000.0,,48000.0,14000.0
,5000.0,302000.0,,,82000.0,1188000.0,,,,,,,,,,,,,,,,1111000.0,805000.0,18000.0,,822000.0,302000.0
,110000.0,350000.0,460000.0,,,460000.0,,,,,,,,,,,,,,,,2004000.0,1544000.0,304000.0,,1848000.0,460000.0
,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,22000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259.0,6490.0,8975.0,,520.0,9495.0,,,,,,,,,,,,,,,,7868.0,26335.0,8674.0,,35046.0,8965.0
,1000.0,128000.0,129000.0,,,129000.0,,,,,,,,,,,,,,,,184000.0,41000.0,,,61000.0,129000.0
,66000.0,55000.0,4822000.0,,,4822000.0,,,,,83000.0,-83000.0,,293000.0,,,53000.0,157000.0,,148000.0,229000.0,1229000.0,1402000.0,312000.0,,1715000.0,4822000.0
,41000.0,7745000.0,7780000.0,,6000.0,7786000.0,,,,,,,,,,,,,,,,2768000.0,1438000.0,356000.0,,1794000.0,7784000.0
,,83000.0,4000.0,,51000.0,83000.0,,,,,,,,,,,,,,,,608000.0,963000.0,197000.0,,1205000.0,4000.0
,2944000.0,6084000.0,75573000.0,,1475000.0,77048000.0,,,,,,,,,,,,,,,15064000.0,169064000.0,175147000.0,13040000.0,12371000.0,204004000.0,7554000.0
,,59000000.0,148400000.0,,,148400000.0,,,,,,,,,,,,,,,,,,,,,
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,1820000.0,70600000.0,72517000.0,,4672000.0,77189000.0,,,,,,,,,,,,,,,,115900000.0,43389000.0,169000.0,,43558000.0,72517000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51000.0,,,,,51000.0,,,,,,,,,,,,,,,,51000.0,,51000.0,,51000.0,
,48000.0,47000.0,610000.0,,,610000.0,,,,,,,,,,,,,,,,6714000.0,5091000.0,1767000.0,,6858000.0,47000.0
,119000.0,1824000.0,,,176000.0,2173000.0,,,,,,,,,,,,,,,,4289000.0,2222000.0,1770000.0,,3992000.0,1834000.0
,12000.0,4000.0,,,17000.0,17000.0,,,,,,,,,,,,,,,,112000.0,,88000.0,,88000.0,
,12000.0,2556000.0,1130000.0,,1698000.0,2828000.0,,,,,,,,,,,,,,,,10974000.0,10092000.0,1036000.0,,11521000.0,2550000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,297000.0,297000.0,,,297000.0,,,,,,,,,,,,,,,,300000.0,,3000.0,,3000.0,297000.0
,2841000.0,439000.0,,,491000.0,3620000.0,,,,,,,,,,,,,,,171000.0,895000.0,499000.0,,,561000.0,439000.0
,27000.0,5000.0,-34000.0,,,32000.0,,,,,,,,,,,,,,,,,,,,,
,43000.0,90000.0,-140000.0,,393000.0,253000.0,,,,,394000.0,-394000.0,,4262000.0,,,20035000.0,-16167000.0,-767000.0,-16934000.0,,,,,,,
,80000.0,4902000.0,6725000.0,,23000.0,6748000.0,,,,,,,,,,,,,,,,13924000.0,9546000.0,97000.0,580000.0,10647000.0,4959000.0
,,45000.0,,,,45000.0,,,,,,,,,,,,,,,,50000.0,86000.0,,,86000.0,45000.0
,,,,,,19082000.0,,,,,,,,,,,,,,,,19494000.0,,,,412000.0,19906000.0
,,,-10000.0,,,,,,,,,,,,,,10000.0,-10000.0,,-10000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33000.0,5000.0,38000.0,,,38000.0,,,,,,,,,,,1000.0,-1000.0,,-1000.0,,670000.0,,,,671000.0,-150000.0
,,485000.0,214000.0,,287000.0,501000.0,,,,,,,,,,,,,,,,,,,,,
,,9000.0,,,,9000.0,,,,,,,,,,,,,,,,,,,,,
,518000.0,23000.0,-4519000.0,,,541000.0,,,,,,,,,,,,,,,,,,4519000.0,,4519000.0,
,7000000.0,11000.0,7005000.0,,6000.0,7011000.0,,,,,,,,,,,,,,,,8370000.0,1087000.0,259000.0,,1346000.0,7005000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79000.0,38000.0,-33000.0,,150000.0,117000.0,,,,,,,,,,,,,,,,,,,,,-10000.0
,4000.0,13000.0,100000.0,,21000.0,120000.0,,,,,,,,,,,,,,,,457000.0,113000.0,305000.0,,537000.0,
,588000.0,5000.0,,,,593000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8000.0,8730000.0,13587000.0,,92000.0,52966000.0,,,,,,,,,,858000.0,106000.0,752000.0,151000.0,601000.0,,22000.0,601000.0,,,601000.0,39287000.0
,11000.0,752000.0,755000.0,,8000.0,763000.0,,,,,275000.0,-275000.0,,,,,38000.0,-313000.0,,-313000.0,,1846000.0,958000.0,137000.0,,1295000.0,755000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13000.0,,,1000.0,13000.0,,,,,,,,,,,,,,,10000.0,101000.0,,88000.0,,88000.0,13000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,10000.0,,,,,10000.0
,18172000.0,30622000.0,134685000.0,,763000.0,135448000.0,814000.0,,814000.0,,,814000.0,,4326000.0,,1000.0,,5141000.0,,4825000.0,3488000.0,254991000.0,177197000.0,28416000.0,,207905000.0,126442000.0
,,126000.0,126000.0,,,126000.0,,,,,,,,,,,,,,,,38281000.0,38174000.0,,,38202000.0,126000.0
,2114000.0,5728000.0,,,,7842000.0,,,,,,,,,,,,,,,,21506000.0,15145000.0,2980000.0,,18238000.0,7842000.0
,,3000.0,3000.0,,,3000.0,,,,,,,,,,,,,,,,41000.0,,39000.0,,39000.0,3000.0
,13000.0,176000.0,129000.0,,60000.0,189000.0,990000.0,863000.0,127000.0,,,127000.0,,,,,17000.0,110000.0,,51000.0,,,,,,,
,6126000.0,333000.0,6352000.0,,67000.0,6459000.0,,,,,,,,,,,,,,,,15705000.0,-12798000.0,-914000.0,,-13712000.0,6351000.0
,,99000.0,,,,99000.0,,,,,,,,,,,,,,,,1000.0,,6000.0,,6000.0,103000.0
,291000.0,1415000.0,1565000.0,,140000.0,1706000.0,,,,,,,,,,1000.0,12000.0,-11000.0,,-11000.0,-11000.0,6435000.0,4493000.0,1102000.0,,5613000.0,1578000.0
,,,-258000.0,,4000.0,,,,,,,,,,,,4000.0,-4000.0,,-4000.0,,,,,,,
,1119000.0,1428000.0,7891000.0,,2280000.0,10171000.0,,,,,,,,,,1588000.0,389000.0,1199000.0,-318000.0,881000.0,861000.0,70671000.0,59209000.0,14174000.0,1360000.0,75098000.0,269000.0
,1433000.0,896000.0,,,246000.0,2310000.0,,,,,,,,,,,,,,,,18414000.0,14358000.0,4783000.0,,19141000.0,895000.0
,15000.0,,2000.0,,13000.0,15000.0,60000.0,15000.0,,,,45000.0,,,,,7000.0,38000.0,4000.0,34000.0,,,,,,,
,708000.0,587000.0,,2108000.0,525000.0,85163000.0,,,,,,,,,,,29000.0,-29000.0,,-29000.0,,3451000.0,151000.0,1144000.0,,3198000.0,82530000.0
,5000.0,936000.0,4438000.0,,77000.0,4519000.0,1985000.0,,1985000.0,,,1985000.0,,,,,,1985000.0,,1985000.0,,7757000.0,2752000.0,641000.0,,3393000.0,4391000.0
,,,,,,,,,,,,,,,,,,,,,,1000.0,158000.0,,,158000.0,
,781000.0,21000.0,785000.0,,17000.0,802000.0,,,,,,,,,,,,,,,,6750000.0,5479000.0,1367000.0,,6846000.0,21000.0
,190000.0,32000.0,222000.0,,,222000.0,,,,,,,,,,,,,,,,325000.0,277000.0,21000.0,,298000.0,32000.0
,,107000.0,108000.0,,,108000.0,,,,,,,,,,,,,,,,113000.0,35000.0,17000.0,,52000.0,108000.0
,424000.0,9000.0,,1374000.0,252000.0,433000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,72000.0,,,,72000.0,,,,,,,,,,,,,,,,334000.0,243000.0,,,262000.0,72000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41000.0,,,,41000.0,,,,,,,,,,,,,,,,211000.0,186000.0,,,186000.0,25000.0
,12016000.0,56939000.0,321189000.0,,1797000.0,328827000.0,748000.0,30000.0,718000.0,,,718000.0,,16000000.0,,844000.0,2219000.0,15343000.0,,14757000.0,696000.0,375590000.0,292000000.0,26781000.0,912000.0,326430000.0,314256000.0
,,,,,,73000.0,,,,,,,,,,,,,,,,,,,,,
,11000.0,1100000.0,,,18000.0,2351000.0,,,,,,,,,,,4000.0,-4000.0,,-4000.0,,2942000.0,599000.0,,1240000.0,1843000.0,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13470000.0,13470000.0,,,13470000.0,,,,,,,,,,,,,,,,9400000.0,4492000.0,253000.0,,4745000.0,13470000.0
,83000.0,24000.0,,,107000.0,107000.0,,,,,,,,,,,,,,,,,,,,,
,38657000.0,51000.0,542000.0,38220000.0,52000.0,38814000.0,,,,,,,,,,,,,,,,4355000.0,3530000.0,1114000.0,,4644000.0,452000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53000.0,,,53000.0,,53000.0,,,,,,,,,,,,,,,,,,,,,
,504000.0,9000.0,517000.0,,2000.0,518000.0,,,,,,,,,,,,,,,,5666000.0,4760000.0,682000.0,,5443000.0,517000.0
,40000.0,99000.0,139000.0,,,139000.0,,,,,,,,,,,,,,,,180000.0,,48000.0,,48000.0,133000.0
,,494000.0,,,,494000.0,,,,,,,,,,5000.0,5000.0,,,,,38765000.0,38203000.0,680000.0,,38883000.0,494000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100000000.0,100000000.0,,,100000000.0,,,,,,,,,,,,,,,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3000.0,65000.0,82000.0,,,82000.0,,,,,,,,,,192000.0,,192000.0,,154000.0,199000.0,1721000.0,9495000.0,1851000.0,,11346000.0,68000.0
,1470000.0,307000.0,642000.0,,666000.0,1826000.0,563000.0,2136000.0,,,,-1573000.0,,,,1770000.0,77000.0,120000.0,23000.0,97000.0,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,400000.0,4181000.0,4191000.0,,155000.0,4603000.0,,,,,,,,,,76000.0,,76000.0,,76000.0,,13955000.0,12803000.0,1871000.0,21000.0,14695000.0,4181000.0
,,2010000.0,28979000.0,,331000.0,29310000.0,,,,,,,,,,1325000.0,47000.0,1278000.0,,967000.0,,1000000.0,2342000.0,249000.0,,2591000.0,27187000.0
,10332000.0,1740000.0,5925000.0,,6147000.0,12072000.0,,,,,,,,,,,,,,,,5925000.0,5482000.0,450000.0,,5932000.0,1740000.0
,365000.0,1594000.0,2666000.0,,,2666000.0,,,,,,,,,,,,,,,,,,,,,
,556000.0,11898000.0,,,107000.0,12460000.0,,,,,,,,,,,,,,,,575000.0,2626000.0,1709000.0,,4416000.0,12353000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6000.0,,,,6000.0,,,,,,,,,,,,,,,,10000.0,,4000.0,,4000.0,6000.0
,128000.0,16000.0,,,24000.0,144000.0,,,,,,,,,,,,,,,,464000.0,,413000.0,,413000.0,120000.0
,132000.0,1021000.0,,,101000.0,1153000.0,,,,,,,,,,,,,,,,33537000.0,32668000.0,2374000.0,,35352000.0,1021000.0
,20000.0,1000.0,-47000.0,,68000.0,21000.0,,,,,,,,,,,,,,,,74000.0,42000.0,267000.0,,309000.0,-47000.0
,,85000.0,,,,85000.0,,,,,,,,,,,,,,,,263000.0,321000.0,60000.0,,381000.0,85000.0
,67304000.0,3854000.0,888301000.0,65579000.0,5639000.0,959519000.0,,,,,,,,172000.0,,6917000.0,3291000.0,3798000.0,-123000.0,3675000.0,10426000.0,58179000.0,27682000.0,12342000.0,14723000.0,67150000.0,31538000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,131000.0,102000.0,,,90000.0,323000.0,,,,,,,,,,,,,,,,1000000.0,678000.0,269000.0,,947000.0,233000.0
,685000.0,4201000.0,16324000.0,,4835000.0,22111000.0,8375000.0,4652000.0,3723000.0,,1424000.0,2299000.0,,,,3665000.0,512000.0,5452000.0,,4994000.0,4994000.0,45662000.0,34094000.0,10689000.0,1330000.0,46182000.0,5752000.0
,,8000.0,-12000.0,,,8000.0,,,,,,,,,,,,,,,,,,,,,
,12000.0,1000.0,,,,13000.0,,,,,,,,,,,,,,,,568000.0,567000.0,,,567000.0,1000.0
,3755000.0,6424000.0,,,,10180000.0,,,,,,,,,,,,,,,,11494000.0,11547000.0,3015000.0,,14678000.0,10180000.0
,43401000.0,213068000.0,577884000.0,,2017000.0,581925000.0,82000.0,,82000.0,,,82000.0,,,,3187000.0,,3269000.0,-6000.0,3263000.0,,807239000.0,516121000.0,19209000.0,288250000.0,823680000.0,271618000.0
,827000.0,753000.0,216000.0,,1518000.0,1734000.0,4002000.0,,4002000.0,,4721000.0,-719000.0,,,,,27000.0,-746000.0,,-937000.0,,,,,,,1747000.0
,9000.0,361000.0,,,125000.0,437000.0,,,,,,,,,,,,,,,,3520000.0,3880000.0,46000.0,,3926000.0,312000.0
,224000.0,201000.0,422000.0,,6000.0,428000.0,,,,,,,,,,,,,,,,,,,,,
,6471000.0,25788000.0,18557000.0,,13486000.0,32549000.0,19789000.0,11049000.0,8740000.0,,34000.0,8706000.0,,,,303000.0,478000.0,8531000.0,,7689000.0,7689000.0,120812000.0,93600000.0,13413000.0,,107519000.0,18303000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,503000.0,502000.0,,,503000.0,,,,,,,,,,,,,,,,17737000.0,17537000.0,240000.0,,17285000.0,502000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167000.0,8000.0,91000.0,,83000.0,174000.0,,,,,,,,,,,,,,,,10582000.0,9428000.0,1099000.0,,10527000.0,91000.0
,457000.0,6278000.0,10953000.0,,43000.0,10997000.0,,,,,,,,,,4000.0,4000.0,,,,,14289000.0,6338000.0,4159000.0,81000.0,11722000.0,11408000.0
,2315000.0,33000.0,-18138000.0,,5574000.0,271637000.0,,,,,,,,,2328000.0,2311000.0,822000.0,-839000.0,,-839000.0,,,,,,1038000.0,-18139000.0
,,10000.0,15000.0,,,15000.0,,,,,,,,,,,,,,,,,,,,,
,5000.0,46000.0,51000.0,,,51000.0,,,,,,,,,,,,,,,,600000.0,501000.0,,,563000.0,51000.0
,113000.0,552000.0,,,,665000.0,,,,,,,,,,1900000.0,1844000.0,56000.0,60000.0,-4000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21000.0,69000.0,,24000.0,,90000.0,,,,,,,,,,,,,,,,,,,,,
,1000.0,3000.0,-1000.0,5000.0,,4000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,1000.0,
,,,-36000.0,,,152000.0,,,,,,,,,,,,,,,,,,,,,86000.0
,,606000.0,606000.0,,,606000.0,,,,,,,,,,,,,,,,,118000.0,,,143000.0,606000.0
,341000.0,8000.0,43000.0,,21000.0,477000.0,968000.0,962000.0,,,,6000.0,,,,,3000.0,3000.0,1000.0,2000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40000.0,,40000.0,,,40000.0,,,,,,,,,,,,,,,,,,,,,
,681000.0,1000.0,-778000.0,6509000.0,740000.0,6471000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5000.0,203000.0,2138000.0,,9000.0,2147000.0,,,,,,,,,,,,,,,,279000.0,1023000.0,217000.0,,1276000.0,294000.0
,12000.0,11000.0,,,35000.0,24000.0,,,,,,,,,,,,,,,,221000.0,,206000.0,,210000.0,11000.0
,1871000.0,11921000.0,44615000.0,,772000.0,46917000.0,,,,,,,,2509000.0,,448000.0,825000.0,2132000.0,,2045000.0,2045000.0,91835000.0,80047000.0,7409000.0,,87663000.0,44338000.0
,15000.0,74000.0,34000.0,,55000.0,89000.0,,,,,,,,,,,,,,,,350000.0,98000.0,177000.0,,316000.0,34000.0
,59000.0,1324000.0,3433000.0,,12000.0,3509000.0,,,,,,,,,,4000.0,10000.0,-6000.0,,-6000.0,,57024000.0,58343000.0,6196000.0,,64547000.0,1371000.0
,,53000.0,,,,62000.0,,,,,,,,,,,,,,,,75000.0,22000.0,,,22000.0,53000.0
,1773000.0,,,,528000.0,6058000.0,1462000.0,912000.0,,,,550000.0,,,,,3000.0,547000.0,37000.0,510000.0,616000.0,616000.0,,616000.0,,616000.0,3158000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-135000.0,,135000.0,,,,,,84000.0,-84000.0,,,,,,-84000.0,,-84000.0,,216000.0,216000.0,,,216000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3000.0,,80000.0,98000.0,,,,,,,,,,,,,,,,,,,,,15000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4571000.0,80000.0,1529000.0,3518000.0,3126000.0,8173000.0,1799000.0,2950000.0,,,,-1151000.0,,,,1000.0,37000.0,-1187000.0,39000.0,-1226000.0,,865000.0,,865000.0,,865000.0,
,55000.0,62000.0,,,24000.0,117000.0,,,,,,,,,,,,,,,,90000000.0,83330000.0,6577000.0,,89907000.0,93000.0
,,,,5000.0,,1000.0,,,,,,,,,,,,,,,,300000.0,300000.0,,,300000.0,
,1000.0,90000.0,91000.0,,,91000.0,,,,,,,,,,,,,,,,1338000.0,1021000.0,289000.0,,1336000.0,91000.0
,123000.0,935000.0,1036000.0,,,1116000.0,,,,,,,,,,,,,,,,9355000.0,7231000.0,1982000.0,,9536000.0,978000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000.0,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,2000.0,
,,28000.0,,,3000.0,28000.0,,,,,,,,,,,,,,,,,,3000.0,,3000.0,25000.0
,84000.0,259000.0,489000.0,,53000.0,582000.0,1288000.0,769000.0,519000.0,,154000.0,365000.0,,,,15000.0,17000.0,363000.0,,324000.0,325000.0,887000.0,296000.0,62000.0,243000.0,610000.0,279000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,4000.0,
,240000.0,2195000.0,2182000.0,,41000.0,2598000.0,,,,,,,,,,,,,,,,11095000.0,9409000.0,1244000.0,,10726000.0,2182000.0
,,1000.0,,,1000.0,1000.0,,,,,,,,,,,,,,,,,,2000.0,,2000.0,1000.0
,21000.0,2000.0,,,21000.0,23000.0,,,,,,,,,,,,,,,,350000.0,,348000.0,,348000.0,2000.0
,8000.0,1045000.0,1029000.0,,4000.0,1141000.0,,,,,,,,73000.0,,500000.0,480000.0,93000.0,,71000.0,72000.0,5075000.0,4105000.0,624000.0,,4841000.0,956000.0
,1764000.0,8932000.0,16282000.0,,1782000.0,18431000.0,7148000.0,2966000.0,4182000.0,,2743000.0,1439000.0,,1000.0,,1487000.0,225000.0,2702000.0,,2405000.0,2405000.0,24276000.0,26544000.0,3477000.0,703000.0,30724000.0,14253000.0
,34000.0,5000.0,257000.0,,926000.0,3739000.0,,,,,,,,,,,,,,,,,,,,,-3098000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34344000.0,686000.0,34814000.0,,2000.0,35071000.0,,,,,,,,,,,,,,,,95609000.0,65266000.0,2141000.0,,67950000.0,34773000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4782000.0,18011000.0,24059000.0,,137000.0,25423000.0,31000.0,32000.0,-1000.0,,,-1000.0,,,,109000.0,257000.0,-149000.0,,-162000.0,,52544000.0,43792000.0,4508000.0,176000.0,48591000.0,21788000.0
,,54000.0,54000.0,,,54000.0,,,,,,,,,,,,,,,,88000.0,34000.0,,,34000.0,54000.0
,2804000.0,475000.0,,,288000.0,5140000.0,1118000.0,480000.0,,,,638000.0,,,,,16000.0,622000.0,34000.0,588000.0,605000.0,1589000.0,,966000.0,,982000.0,4851000.0
,100000.0,,100000.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,
,8948000.0,43576000.0,66557000.0,,6924000.0,74080000.0,,,,,,,,1832000.0,,2496000.0,3174000.0,1154000.0,-144000.0,1010000.0,1010000.0,86127000.0,78010000.0,10652000.0,68000.0,90719000.0,45415000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2323000.0,5583000.0,28698000.0,,311000.0,29395000.0,,,,,,,,,,190000.0,101000.0,89000.0,,79000.0,,53798000.0,48472000.0,6720000.0,4653000.0,59860000.0,7370000.0
,,5000.0,,,,2471000.0,105000.0,100000.0,,,,5000.0,,,,,,5000.0,,5000.0,,2576000.0,2471000.0,100000.0,,2571000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,199000.0,
,151015000.0,49000.0,,74426000.0,242412000.0,1144738000.0,,,,,,,,,,43000.0,43000.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,173000.0,,,70000.0,173000.0,,,,,,,,,,,,,,,,2595000.0,1800000.0,583000.0,,2494000.0,103000.0
,,3000.0,3000.0,,,3000.0,,,,,,,,,,3000.0,,3000.0,,2000.0,,2414000.0,,2451000.0,,2544000.0,3000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50000.0,338000.0,384000.0,,5000.0,389000.0,,,,,,,,,,,,,,,,1123000.0,797000.0,,,812000.0,384000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12000.0,834000.0,38000.0,,,847000.0,,,,,5000.0,-5000.0,,,,100000.0,22000.0,73000.0,,73000.0,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,12000.0,13000.0,,112000.0,,25000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47000.0,154000.0,110000.0,,,201000.0,,,,,,,,,,,,,,,,1704000.0,838000.0,752000.0,,1594000.0,110000.0
,931000.0,861000.0,,100000.0,1417000.0,1837000.0,,,,,,,,,,,,,,,,982000.0,170000.0,,,170000.0,2469000.0
,9000.0,15000.0,,,123000.0,24000.0,,,,,,,,,,,24000.0,-24000.0,,-24000.0,,840000.0,,891000.0,,891000.0,9000.0
,1000.0,13000.0,-20000.0,,43000.0,22000.0,,,,,4000.0,-4000.0,,,,,26000.0,-30000.0,,-30000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52000.0,1000.0,,53000.0,
,,,,,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,
,12000.0,2000.0,9000.0,,,14000.0,,,,,,,,,,,,,,,,,,,,,
,2179000.0,81000.0,3494000.0,,552000.0,5361000.0,,,,,,,,,,,,,,,39000.0,55919000.0,44940000.0,9568000.0,,54951000.0,3393000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1416000.0,98000.0,2541000.0,28000.0,,2569000.0,,,,,,,,,,,,,,,,,671000.0,12000.0,,683000.0,2536000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,94000.0,,50000.0,188000.0,286000.0,1251000.0,997000.0,,,,254000.0,,,,,,254000.0,38000.0,216000.0,216000.0,2406000.0,2190000.0,391000.0,,2619000.0,48000.0
,232000.0,,-56000.0,,6000.0,232000.0,,,,,,,,,,,,,,,,,,,,,
,1358000.0,486000.0,408000.0,303000.0,696000.0,1844000.0,827000.0,749000.0,78000.0,,,78000.0,,,,,25000.0,53000.0,,53000.0,,4396000.0,3959000.0,,,3959000.0,437000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000.0,,,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,
,114000.0,,,,,114000.0,,,,,,,,,,,,,,,,5000.0,,5000.0,,5000.0,114000.0
